                Adj      SubjDiff preferenceDiff frequencyDiff
784           round -2.512519e-02    0.320307300    1.01669517
1005        vicious -2.512234e-02    0.401010758    1.01473080
446       increased -2.486816e-02    1.625030007    2.60073847
948           total -2.399294e-02    2.907321316    3.60256713
327            flat -2.398960e-02    2.290006311    2.29000631
142     comparative -2.380508e-02    0.055420794    0.42285685
186            dead -2.354713e-02    0.149911313    0.54551118
855           solid -2.334047e-02    0.210764580    1.91937059
305     fascinating -2.318488e-02    1.284015512    1.65140211
400        heavenly -2.313854e-02   -0.970357953    0.03278982
62       attractive -2.269893e-02    1.760154130    2.25129180
389           gross -2.259475e-02    2.376693065    3.67418874
506            lean -2.241643e-02   -0.135801541    1.92368701
706        previous -2.210644e-02    0.738780278    1.51889248
745           ready -2.150551e-02   -0.931558204    0.71912267
176         cunning -2.145956e-02    0.361790045   -0.69314718
358          gentle -2.057854e-02    0.672322954    0.98997845
772            rich -2.048289e-02   -0.219304775    0.34757505
817         shadowy -2.036083e-02    1.711459527    0.89199804
923            tall -2.021066e-02    0.058663305    1.17798588
24     affectionate -2.013866e-02   -1.522426535   -0.40546511
588        muscular -1.957687e-02    2.054421841    0.70092932
436       impatient -1.956868e-02    0.701445983    0.69314718
687            poor -1.915825e-02   -0.631785374    0.03910089
939      thoughtful -1.885928e-02    0.446287103    0.32158362
663       perpetual -1.883232e-02    0.510825624    0.02985296
83            black -1.865499e-02    0.675404650    1.88846541
425             icy -1.816141e-02    1.414129160    1.26851133
16            acute -1.810203e-02    1.155182640    2.35137526
52           arctic -1.785689e-02    1.142414911    1.85629799
731          public -1.764175e-02   -2.113508096    0.37879686
1041         worthy -1.760546e-02   -0.169667871   -1.20983792
101          broken -1.748548e-02    1.561767810    0.50413664
937            thin -1.741849e-02   -0.049884609    1.50654349
880           stiff -1.700631e-02    0.643585114    1.46493749
43            angry -1.700433e-02    1.398185108    2.23994952
367            glad -1.673149e-02   -1.937541899    0.40546511
1001      venerable -1.662891e-02    0.975379648   -0.55527739
208     destructive -1.658510e-02    0.198450939    1.53532994
970         uniform -1.643011e-02    0.737598943    0.73759894
544        majestic -1.639498e-02    1.042522822    0.46430561
940       thrilling -1.598021e-02    2.288196356   -0.36772478
550         married -1.589267e-02    1.375500116    1.47286238
509     legislative -1.567338e-02   -0.015504187    1.11907336
577       miserable -1.565039e-02    0.238833767   -0.15267684
1044          wrong -1.549112e-02    0.790310929    1.25276297
676        pleasant -1.524208e-02    0.524070851    0.37561214
852            soft -1.496130e-02   -0.531393930    1.01160091
67          average -1.446762e-02    1.843945222    2.54272622
851          social -1.414969e-02    0.362079838    2.29256274
541        magnetic -1.413081e-02   -1.455287233    1.91436179
412       honorable -1.291459e-02   -0.600773860   -0.41616040
936           thick -1.274086e-02    0.747558903    1.62510403
928       temporary -1.259850e-02    1.881371628    0.83673810
583           moist -1.233679e-02    0.735706795    1.16530366
138      commanding -1.222249e-02   -0.204300464    0.13657554
978     unnecessary -1.219448e-02    2.525728644    0.99039870
621      occasional -1.213435e-02    1.463492791    1.66644817
309           fatal -1.125642e-02    0.030771659    1.02961942
34            alone -1.107255e-02   -1.710790407    1.30715704
831          silent -1.089778e-02   -0.126751706    1.21444410
344        frequent -1.051008e-02   -0.012270093    0.69314718
392        handsome -1.032461e-02   -0.093149998    0.55406330
180           daily -1.016488e-02   -0.449323424    1.92237965
80       bewildered -9.753293e-03    1.252762968    0.57054486
102           brown -9.681851e-03   -0.062089946    1.73198325
666   philosophical -9.454207e-03    0.258411690    0.67372909
1031           wild -9.274260e-03   -0.258304604    0.21925250
797          scarce -9.151191e-03   -0.223143551   -0.53062825
609             new -7.844217e-03   -0.384388801    2.67173797
4          absolute -7.837134e-03    0.131896069    0.57454144
846         smiling -7.804380e-03    1.258460990    1.38629436
277            evil -7.664608e-03    0.313657559    0.31365756
1002           very -7.632704e-03    0.498991166    0.49899117
192        decisive -7.557393e-03    2.371577964    1.22377543
470         intense -7.510722e-03    1.008899884    1.75721914
74             bald -7.342247e-03   -0.278149112    1.89256417
578           misty -7.118935e-03    1.133261424    0.25593337
853            sole -6.376069e-03   -0.401145447    0.43825493
905          sullen -6.262736e-03    0.852995882    1.09861229
403          heroic -6.010438e-03    0.808281208    0.36101335
919           sweet -5.490441e-03   -0.318980512    0.30777586
49      appropriate -5.470921e-03    1.975096770    1.94169962
265    entertaining -4.598084e-03   -2.036881927    0.88730320
902          sudden -4.513913e-03    2.329308163    2.11897238
954      triumphant -4.318504e-03    0.546543706    0.53408249
900      successful -4.309537e-03    1.497376184    2.62424224
946           tired -4.270699e-03    2.458727144    2.35454483
312         fearful -4.230174e-03   -0.773189888   -0.28768207
913            sure -4.001659e-03    1.827206218    1.04796856
625             old -3.971138e-03    0.544898647    0.56080725
1045         yellow -3.924724e-03    0.731794060    1.52933525
98            brisk -3.440962e-03    0.779089610    0.04879016
383            gray -3.305102e-03   -0.353198030    1.58596712
183            dark -3.200730e-03   -0.124869957    1.17259120
961       uncertain -3.019844e-03    1.655957928    1.09861229
652      passionate -2.953482e-03    0.182321557    0.99852883
530            long -1.928379e-03   -0.510454472    0.98618817
1037         wooded -1.719874e-03    1.297063227    0.40546511
286      expressive -1.439969e-03   -0.728238500    0.24116206
334      formidable -1.337680e-03    0.705569701    1.55537069
231          dreamy -1.291303e-03    1.080674588    0.43078292
370          glossy -1.069486e-03    0.491066474    0.40546511
136        colonial -8.997973e-04    0.627376933    1.35291514
294         extreme -7.744703e-04    0.278395387    1.10930758
219      disastrous -6.853354e-04    2.453465124    1.05314991
667        physical -5.035305e-04   -0.084737443    1.55223407
812        separate -3.947660e-04    0.936493439    1.34016459
235             dry -1.930183e-04    0.437018752    1.24306357
405            high -5.507362e-05   -1.944296807    1.56854860
97        brilliant  5.016341e-04    1.480638390    0.92607874
1021          weary  5.306265e-04    0.157003749    0.19574458
591          mutual  5.606734e-04   -0.839750655    1.18822445
295           faint  5.608314e-04    0.948908037    1.03772392
904        suitable  5.691722e-04    1.243193517    1.09861229
280       excessive  6.747682e-04    2.254575874    1.67397643
655        pastoral  8.208364e-04    0.936970937    1.37304913
79       beneficial  8.585459e-04    0.606135804    0.78275934
253        electric  1.236352e-03    0.951721169    3.55057478
226        domestic  1.316521e-03    1.718756628    1.41750938
757       religious  1.371427e-03    0.727261574    0.70405638
782            rosy  1.816092e-03    0.606135804   -0.46181804
241           eager  1.898596e-03    0.862000520    1.21639532
807         selfish  2.217904e-03    0.941608540    0.03174870
365        gigantic  2.441425e-03    1.063926731    1.22595171
983         unusual  2.676586e-03    1.584120104    2.06801285
202       dependent  2.953421e-03    0.741937345    0.65392647
319         fertile  2.959270e-03    1.650680871    1.24171313
127       civilized  3.027281e-03    1.158035709    0.57408782
224   distinguished  3.284668e-03    1.084543853   -0.25199171
345           fresh  3.742523e-03    0.457054129    1.13835262
188            deaf  4.765038e-03    0.669430654   -0.43078292
343          french  4.872804e-03    1.352029767    2.37954613
161      convenient  5.029684e-03    1.722766598   -0.02666825
521        literary  5.116536e-03   -0.547838221    0.59800822
957            true  5.239481e-03    0.154891339    0.05154923
113       celestial  5.716935e-03    0.524070851    0.22314355
960        ultimate  5.846244e-03    1.869721011    1.63899671
429        ignorant  6.579523e-03   -0.058107631   -0.15123097
63           auburn  6.843438e-03   -0.267314770    0.52735493
418             hot  7.087317e-03    1.176698386    2.20758736
376        graceful  7.132547e-03    0.157546269    0.28768207
749        reckless  7.768992e-03   -0.133531393    0.21130909
847          smooth  7.836320e-03   -0.010984479    0.99295061
278           exact  8.137871e-03    1.307251154    0.81450804
878          steady  8.162180e-03   -0.034894506    1.31686585
866         special  8.384214e-03   -0.307318986    2.65675691
308             fat  8.434571e-03    1.266493161    1.96417550
901      successive  9.148828e-03    1.425434269    0.89199804
783           rough  9.194827e-03   -0.020538785    0.66549565
185        dazzling  9.447724e-03    1.252762968    1.78128817
908          superb  9.647849e-03   -1.148209230    0.72489588
73              bad  9.675483e-03    0.665598024    1.62113395
981          unseen  9.734803e-03    0.586717718    0.47692407
247       eccentric  1.014142e-02   -0.356674944    0.45675840
337        fragrant  1.035374e-02    0.756862995    0.86222351
837          single  1.039246e-02   -0.484114183    1.38801701
969         unhappy  1.049465e-02   -0.484352147   -0.08134564
114         central  1.051700e-02    1.183729469    2.50971882
377        gracious  1.101426e-02    1.066863590   -0.11122564
481           irish  1.111358e-02    0.633043256    1.48709906
704      prevailing  1.112274e-02    1.510592078    1.17007125
323       financial  1.188781e-02   -0.205166842    3.58871376
692        powerful  1.193296e-02    1.127367601    1.38760929
187          deadly  1.244178e-02    0.178023116    1.38017813
91             bold  1.244261e-02    0.633296069    0.40835947
475        internal  1.258393e-02    1.106118116    1.52276953
594           naked  1.301036e-02    0.471985790    1.33086456
144        complete  1.307084e-02    0.304064994    1.34199410
430       imaginary  1.362370e-02    0.160342650    0.33213384
818           shady  1.370792e-02    1.597365331    1.12214279
1              able  1.387712e-02    1.945910149   -0.04000533
993          vacant  1.469373e-02   -0.133531393    0.73966720
462           inner  1.543621e-02   -0.465305108    2.81910874
842            slow  1.550012e-02    0.349035646    1.87180218
794            safe  1.559580e-02    1.380903512    1.14169587
672          placid  1.563959e-02    1.918322193   -0.12516314
